configs,spray duration,spray interval,fan on time,exposed surface area,CO2 ppm
config_1,1.331911811892814,19.47842936252995,13.365606253932935,1.9261926041021225,0.7784549878787628
config_1,-0.14230417701944775,2.872445188340305,1.7544845156707645,1.3617156397391041,0.0852643793509274
config_1,-0.17313188414114666,22.045543499516604,12.376920038179728,3.405080428397672,0.3889605568647757
config_1,0.5114704136358266,11.560663570739116,8.523503566401722,8.95052947448966,0.007049260802783752
config_1,1.5927082336619527,-2.240587741227083,18.972821508652128,10.506122477655632,0.00042314633059685616
config_1,2.2436678128542127,21.137637827606135,26.34931385139956,-0.2926651327820806,0.3651148922521565
config_1,2.883726337338716,-0.8119397831369426,25.57192933898325,2.1063143057153257,0.2539915400356462
config_1,-1.1676911709331694,15.757291230243354,33.0732379227427,5.110030267640618,0.06601412149608395
config_1,2.4983275076103473,8.355714520151082,15.530102206246967,7.0927808640449035,0.08829802849576328
config_1,1.8908194838907537,15.024932851754887,25.5788588998401,11.134921313255438,0.0004985508552152758
config_1,-1.1197217068747642,-0.5973055599755419,31.129362037754223,2.787772973477265,0.05115036577788983
config_1,3.0769810731932226,13.798701129142376,45.16067373485988,2.365112060418496,0.0903975787626503
config_1,1.8267888390243128,4.573119002825309,25.08712397559568,6.844197120846193,0.06991110043363935
config_1,1.950101708642233,16.545128313876685,41.601374250480994,9.12076491279931,0.00223856623168656
config_1,2.8504716070647085,18.352465444916742,35.48019073035186,8.668081030655447,0.0089999828124769
config_1,-0.3097294452290116,14.793034348688192,44.31837480358057,2.24994150957267,0.05045331629549322
config_1,-1.0258275658304612,17.09561654452001,45.58408567591152,4.648130043216491,0.0171667423868092
config_1,-0.3112137632390062,-1.0828142832493057,35.64500662862085,3.827432146649504,0.04415953438073048
config_1,1.0761270888049346,-1.3061440994089608,35.01823557139789,5.724527094244365,0.03500502945499602
config_1,2.381352713446668,8.183713124683095,52.72029714308679,11.765130963262898,3.3950001314753344e-06
config_1,2.3856709335915496,17.913416024951655,69.82964095064735,-0.7878215769073584,7.081285934540018e-05
config_1,3.047908450701195,18.264575894500837,50.94562236703096,5.313744070322057,0.014772282712251419
config_1,0.49731851877661826,9.527468430823477,52.39115153626763,4.808055166675057,0.007580415053205022
config_1,0.2611752348634062,20.956378165376364,68.87598994113215,8.333772028128898,5.8274627764735416e-06
config_1,-0.8925168169383828,18.898190403943723,58.360630355156495,9.701833666122164,1.1338258747595509e-05
config_1,1.7492592518118761,14.54048153016946,8.87746523662075,-0.534950846582916,0.27320199963364034
config_1,4.376834153450277,20.12654831327668,0.6715054914950489,2.4802641356797164,0.2575764152342851
config_1,2.1925352951456847,18.908873021839575,0.7609074202316659,3.3009917076466424,0.3458009674486835
config_1,5.056356270206008,8.518997677789699,20.072940018297885,6.926213223220275,0.05511743979921688
config_1,2.1735677324116804,17.979174009562666,0.3075673266688437,12.071099202782833,4.115372008073939e-05
config_1,1.4217507759586265,13.153804993377491,19.610825603301308,-0.9587075331101746,0.2497251735673375
config_1,1.163970114495037,-0.6715670858645897,18.560288283145493,3.2591281465424125,0.2492819210890915
config_1,1.4904925306279635,14.8639290636466,34.89425737644446,5.583759418335718,0.14141838842969753
config_1,2.2736608463050825,11.87740743005135,15.909180535294844,7.707300324870012,0.05869748280879372
config_1,1.2445320948757033,14.400059033295362,33.404309640304376,8.157671419035937,0.01668213392561971
config_1,2.6597650433069804,4.153872699136809,46.66607973613538,-0.3775744974414117,0.01772982717339405
config_1,5.256506341122142,16.910642306073363,41.0329330404629,1.8882553633922237,0.0869206182265093
config_1,1.7694939733368615,4.355806696398875,27.90542783006276,5.343029793337172,0.17043587974202026
config_1,4.685285781048302,8.15481865056711,29.98365981580733,5.5690392391079575,0.11443059534603545
config_1,3.1971522462082183,21.78358548119263,35.52546283148312,10.37840580640263,0.0007753340828053867
config_1,1.2601334336249015,18.45111002503122,53.08165296229135,-0.7995996796805449,0.006151899692161657
config_1,5.483301337665498,15.771600433133836,54.296176169176604,2.782935616840136,0.006431350829265724
config_1,2.0518803899133977,17.335684601668092,58.49163520820417,6.662902614535096,0.0010126296700820533
config_1,3.929947967398023,9.507772052847443,49.14359073891268,8.774393070881887,0.0006254312947343084
config_1,3.436338409540242,1.9833199152082805,41.7637549665797,8.07305307689982,0.003131251223970905
config_1,4.606495474556599,19.681827431053645,62.48113504365549,0.6191907656609723,0.0008846299568859099
config_1,2.6363493994528904,17.545149388408177,48.19940885982126,2.438404169381082,0.05735227723263324
config_1,4.669523373777112,20.029350901752526,70.32082975022769,6.8794988767847585,1.641954262066982e-05
config_1,4.889744655912916,9.472334403204918,65.2624324880724,7.792301218983478,2.4202639871394897e-05
config_1,2.261823579198742,19.61891232972542,50.98311945311111,11.327156031489015,1.4845834882045832e-05
config_1,6.750995121826843,22.424642251362023,1.7181719979896677,2.0509933238887355,0.0644628885841552
config_1,6.455703322586245,16.33289406380011,-0.24902579700524008,3.4018307873082487,0.0643418296015267
config_1,7.350514525792012,8.192094795533603,6.0076814961537295,4.778739291838045,0.025944128836748383
config_1,5.490453534454352,3.0780661817600716,14.532222295176144,9.585088055649056,0.0013174413894131594
config_1,7.249108444031968,22.089671232472284,20.31869725267233,12.068775736298267,1.2026088109531195e-05
config_1,6.885326774469449,11.346373349750564,28.76666621117804,2.718833655528247,0.08993687503646573
config_1,4.6775647565076035,8.199650972503838,18.42213346264669,5.415892353954005,0.19461951025669294
config_1,5.232174099383639,-2.411924708486403,25.48983539365369,4.924070375740661,0.05734446105993719
config_1,4.913574351959969,4.441634346713546,27.11832180615457,7.937892691761116,0.012773276621104184
config_1,7.178349433077008,12.04412650553053,10.236905189965686,8.840774740234458,0.00155089889507791
config_1,3.9448755583432042,14.125820917412263,25.684669423947767,-0.3415173328154064,0.2913505654809487
config_1,5.363078578347083,15.146154353804349,27.973653449581878,2.4504287921318846,0.3199005893682677
config_1,4.171179202107368,-2.1365915457235136,29.641889943463404,4.929869481808888,0.07360388407445667
config_1,4.803029445838692,1.7359463627443308,37.346223610101,9.723874757238576,0.00044557708620653665
config_1,6.3699675321103575,10.340700216553358,34.73438215301486,10.71849143764502,9.949996696677764e-05
config_1,5.745074197753087,18.643395935444687,43.19496780168509,-0.5980562496831525,0.018944788826152446
config_1,7.25597616872132,12.274164243193505,49.97972294725467,3.2068388875103433,0.0036771577285316867
config_1,6.062510036049202,2.878029114102195,47.46326629753269,4.855673157527995,0.005085864869322026
config_1,5.029277698172845,13.973568122298301,45.885594736289,7.718672606467375,0.002992371289029057
config_1,6.663439201200128,-1.4456262490650769,36.24624172911534,9.883630028962031,8.480382668685446e-05
config_1,4.60434619652621,12.47124804799168,50.96032440074607,2.2920151984208808,0.019100068851769115
config_1,3.9135072083950364,0.6076951661379049,65.22666813434992,4.038725931478636,0.0002089607349884886
config_1,5.494346039822639,7.572762983678602,67.45472755431952,6.278406790909361,3.0818475679968094e-05
config_1,4.246327609710482,17.31071711251241,63.7852039586168,7.722470729498249,6.711602509890466e-05
config_1,4.624847313518538,13.894033605558075,60.97578475875789,9.553770396083122,1.311256233172704e-05
config_1,8.11310910394858,12.770121419624921,4.579587366304879,3.036777206928311,0.021394387557248682
config_1,6.253439585577793,7.012512153690173,10.504310553334813,1.0393685082643684,0.10987596507115598
config_1,7.692813691643958,5.741117049308761,12.30218389396682,4.866304857735005,0.02149206071819605
config_1,5.9459524431217154,15.253559258892315,8.909086940630663,9.665103017296913,0.0014189297032342616
config_1,7.312745172828084,-0.550648273857572,-0.026663934924506805,10.480128640451111,2.0458695754360574e-05
config_1,6.331826845978794,6.537838868184017,31.97842299700313,0.33815924845736156,0.05219443997939054
config_1,6.348193976490348,9.43007227696695,11.065368535398889,1.6477642662330734,0.14128110035278188
config_1,9.981297378243356,17.754231438546224,28.388601727639486,7.573015481130861,0.00022615747311354985
config_1,9.174936774915487,2.4348665869489103,28.873199017368638,9.679623800548256,2.3562507876226605e-05
config_1,9.596774458423539,4.327686076859199,13.035248780129008,10.792945089420519,3.7861501876563316e-06
config_1,9.92670192507611,17.022939916240688,41.92291758672347,1.9942264910190863,0.0007038429649233591
config_1,9.184347219438633,3.6008229979693436,23.43347835770843,3.8047097986576874,0.004706547965522684
config_1,7.18711027492267,21.010864431149955,40.1388447771459,3.340408480395415,0.022731284376416264
config_1,8.067551225055281,7.35707622403274,30.61349328225651,7.778065139227048,0.0012545274031189792
config_1,7.572353013727497,20.14206034508036,35.98416552762797,11.145816473924228,1.788984165765671e-05
config_1,8.724789056133968,6.230654377191138,44.638169386895925,3.1889123631136957,0.0014204543373383788
config_1,6.254235397538668,19.987330115665642,37.45312380604356,1.72084258048028,0.07203855413706528
config_1,8.406862141579229,-2.1283464318632603,56.89472970083343,6.27778892101238,1.749328512768592e-05
config_1,6.582491286991149,5.870087150564945,48.8011107164077,8.66038138033372,0.00014169234516653905
config_1,8.177449858225252,9.71561956353259,48.02336358252734,9.010212727368858,2.959358315199507e-05
config_1,7.1007146558306,17.351773928150802,60.834169780687006,1.377221415344494,0.00033601882131540403
config_1,7.759684692035553,22.40342915147686,70.92264217466588,1.9162705922905217,8.555196554017347e-06
config_1,9.176542176614667,-1.2835333504879678,62.40061540376744,4.9043474816708885,4.040545917407757e-06
config_1,9.65698540186647,9.377742444324088,55.2333152783318,7.98265898048139,3.234465392772318e-06
config_1,7.303606898284342,13.953838004634546,70.18790180732633,9.832670419532258,8.718391795170086e-08
config_1,8.754864435090585,13.12740969994509,-1.8622630465310852,0.1874220907856845,0.0030760293502442807
config_1,12.133602337040612,1.1000362214918393,17.76408027340066,4.338912422645882,2.8906830119714224e-05
config_1,12.123056942459282,20.05393467601249,12.67874698332566,5.149354736861808,4.7678430463688464e-05
config_1,8.802505070292273,6.994015184462468,-1.3703192215303943,9.532770956718792,2.860731220738959e-05
config_1,12.093185253807897,20.884929587239164,1.7385793381628485,10.072276160410967,1.5897480181529645e-07
config_1,9.872579424765611,14.262147754222063,23.543663654761296,3.028686279023551,0.003942641160354229
config_1,9.83153675214808,20.50847386109143,14.051344782838276,4.773292034060955,0.0027586820269998665
config_1,10.962358360314651,-0.9181292284554274,16.95464216508411,4.131997940127045,0.00019787838958813648
config_1,11.331822499403957,6.3626762289587715,11.204374901658896,9.315338141488153,2.466944642090225e-06
config_1,9.827182095464421,19.74455664662106,33.41944269549013,9.209034687068542,2.8017330906981706e-05
config_1,11.283573585328945,8.816825511881124,44.761753443068656,-1.0009758560466429,1.1707271209958517e-05
config_1,10.608082745261635,8.859584427418735,43.695703125877486,5.096943762545369,7.450606931272782e-05
config_1,10.009671040444724,7.0780805665204,35.73467347726943,7.622070917237393,7.224675123802468e-05
